name,service_type,lat,lng,phone,phone_source,address,district,state,country,postcode,operator,source,last_verified
TAP,fuel,51.5953782,6.5347391,112,fallback,,Alpen,Canillo,AD,46519,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Tankcenter Greven,fuel,52.11071,7.61118,112,fallback,4 Up'n Nien Esch,Greven,Canillo,AD,48268,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,53.250492,8.1201439,112,fallback,2 Stahlstraße,Wiefelstede,Canillo,DE,26215,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,53.3960624,7.3436229,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Total,fuel,52.0481375,9.3899303,112,fallback,56a Hauptstraße,Emmerthal,Canillo,AD,31860,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Rollercenter Steinfeld,fuel,52.3805557,9.6817367,112,fallback,109 Wunstorfer Straße,Hannover,Canillo,AD,30453,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Tankstelle Hunecke,fuel,51.5523488,8.3280124,4929473241,real,17 Belecker Straße,Anröchte,Canillo,AD,59609,,osm_enriched,2026-05-26T10:32:05.929487+00:00
CLASSIC,fuel,51.9471,8.78398,112,fallback,559 Bielefelder Straße,Detmold,Canillo,DE,32758,,osm_enriched,2026-05-26T10:32:05.929487+00:00
BfT,fuel,51.3778846,7.7642515,112,fallback,,Hemer,Canillo,AD,58675,,osm_enriched,2026-05-26T10:32:05.929487+00:00
HIRO Automarkt GmbH,fuel,53.4646655,7.4867323,112,fallback,,Aurich,Canillo,DE,26603,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Raiffeisen,fuel,52.4308868,8.6235887,495771615307,real,11 Eisenbahnstraße,Rahden,Canillo,DE,32369,Raiffeisen Lübbecker Land AG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Q1,fuel,51.49055,8.0024303,112,fallback,41 Poststraße,Ense,Canillo,AD,59469,DH Automotive GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
KFZ Schubert,fuel,51.7590047,8.4967084,112,fallback,78 Westenholzer Straße,Delbrück,Canillo,AD,33129,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Gebr. Tekolf GbR,fuel,51.61546,6.6815799,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
T-Grüne Mineralöl GmbH & Co. KG,fuel,51.4208733,8.0391119,112,fallback,19a Niedereimerfeld,Arnsberg,Canillo,DE,59823,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Klargas OHG,fuel,51.9504296,7.9668046,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,52.6164698,8.3776263,495441989829,real,24 Auf dem Esch,Diepholz,Canillo,DE,49356,Hans Günther GmbH & Co. KG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Q1,fuel,51.5373585,7.430857,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autohaus Esch,fuel,52.4225,7.5209,112,fallback,,Beesten,Canillo,AD,49832,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Raiffeisen Tankstelle,fuel,52.7928129,8.6412078,112,fallback,,Twistringen,Canillo,AD,27239,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Freiwillige Feuerwehr Marienmünster, LG Großen-/Kleinenbreden",fire_station,51.8344978,9.2494628,112,fallback,Großenbreden,Marienmünster,Canillo,DE,37696,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr der Stadt Leichlingen Löschzug 3 Metzholz,fire_station,51.1052869,7.0783861,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autohaus Kähler,car_repair,54.3605447,9.2502325,112,fallback,7 Hauptstraße,Stapel,Canillo,AD,25879,Holger Kähler,osm_enriched,2026-05-26T10:32:05.929487+00:00
KFZ-Werkstatt „Uwe Meier“,car_repair,52.4826566,9.0929105,112,fallback,22 Hoppenberg,Petershagen,Canillo,AD,32469,Uwe Meier,osm_enriched,2026-05-26T10:32:05.929487+00:00
Raiffeisen Agil Leese,fuel,52.4777623,9.1047814,495761921113,real,1 Weißer Stein,Petershagen,Canillo,AD,32469,Raiffeisen,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Praxis Dr. med. Hans-Jörg Baisch, Facharzt für Innere Medizin",hospital,52.4798318,9.1023491,495768259,real,2 Zur Siedlung,Petershagen,Canillo,AD,32469,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Ascheberg Löschzug Davensberg,fire_station,51.8198566,7.5903555,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fire_station,fire_station,54.196551,9.8394028,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr,fire_station,51.6421015,6.5388614,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Spols-Poghausen,fire_station,53.3307106,7.7910724,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis für Allgemeinmedizin,hospital,53.4772902,7.4033943,4949418444,real,,El Tarter,Canillo,AD,,Jürgen Gauger,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,53.4776642,7.4028565,112,fallback,,El Tarter,Canillo,AD,,Hans-Hemann Meyerholz,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. Mehner,hospital,53.1247416,8.1911816,494419501911,real,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Argos,fuel,52.3151216,6.5043198,112,fallback,3 Jutestraat,Rijssen,Canillo,AD,7461TS,Varo Energy,osm_enriched,2026-05-26T10:32:05.929487+00:00
Argos,fuel,52.3125956,6.5194441,112,fallback,40 Reggesingel,Rijssen,Canillo,AD,7461AK,VARO,osm_enriched,2026-05-26T10:32:05.929487+00:00
Sanderman,fuel,52.314174,6.5118186,112,fallback,21 Nijverheidsstraat,Rijssen,Canillo,AD,7461AD,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Argos,fuel,52.3043729,6.5099132,112,fallback,4 Beatrixplein,Rijssen,Canillo,AD,7462GN,Varo Energy,osm_enriched,2026-05-26T10:32:05.929487+00:00
TotalEnergies Voortman,fuel,52.304098,6.5228334,31548513285,real,7 Markeloseweg,Rijssen,Canillo,AD,7461EB,Voortman,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,52.3217734,6.5044081,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Snel Tank,fuel,52.3169843,6.5012041,112,fallback,8 Butaanstraat,Rijssen,Canillo,AD,7463PG,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Dr A. Klose, K. Genters",hospital,53.5725722,7.8989371,49446173377,real,10 Prinzenallee,Jever,Canillo,AD,26441,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso De Vrolijkheid,fuel,52.5245256,6.1172515,112,fallback,52 Ceintuurbaan,Zwolle,Canillo,NL,8024AA,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autozentrum Brocks,car_repair,51.4889844,6.957874,112,fallback,78 Alte Bottroper Straße,Essen,Canillo,DE,45356,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,52.5174279,6.0789046,112,fallback,2A Blaloweg,Zwolle,Canillo,NL,,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
Amigo,fuel,52.5166496,6.0526421,112,fallback,1-3 Loggerweg,Zwolle,Canillo,NL,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,51.4118114,9.6437783,112,fallback,31 Wilhelmshäuser Straße,Hann. Münden,Canillo,AD,34346,Esso,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Dr. Duderstadt,Trzeba,Bader",hospital,52.4124125,9.677803,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Bovenau,fire_station,54.3325173,9.8258939,112,fallback,5 Sehestedter Straße,Bovenau,Canillo,DE,24796,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Wilfried-Rasch-Klinik,hospital,51.5082186,7.5548938,49231450302,real,207 Leni-Rommel-Straße,Dortmund,Canillo,DE,44287,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Hetlingen,fire_station,53.6102185,9.6292962,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,51.2983546,6.8556263,49210299310,real,9 Bahnstraße,Ratingen,Canillo,DE,40878,Star,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autohaus Engelbart,car_repair,53.5394684,7.9604025,4944617599000,real,2 Branterei,Schortens,Canillo,AD,26419,Toyota,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Kirchboitzen,fire_station,52.8262291,9.4943501,112,fallback,,Walsrode,Canillo,AD,29664,Stadt Walsrode,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Schalkholz,fire_station,54.2485469,9.2569116,112,fallback,36 Hauptstraße,Schalkholz,Canillo,AD,25782,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. Schürks,hospital,51.5253724,6.9237269,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
KS Nordhorn,fuel,52.446608,7.0606003,49592135284,real,69 Veldhauser Straße,Nordhorn,Canillo,AD,48527,Orlen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Jemgum Ortswehr Critzum,fire_station,53.2907931,7.3577702,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausarztzentrum Neuenkirchen,hospital,52.2421799,7.3704907,4959732772,real,5 Zur alten Weberei,Neuenkirchen,Canillo,DE,48485,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Oldeborg,fire_station,53.5015622,7.3338878,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fire_station,fire_station,52.305701,8.3741875,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
ESSO-Bunkerstation Lohnde,fuel,52.397398,9.5518298,4951374636,real,3 Am Zweigkanal,Seelze,Canillo,AD,30926,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Altenhellefeld,fire_station,51.3170452,8.1001093,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
JET,fuel,51.2797695,9.4647298,495619413792,real,345 Frankfurter Straße,Kassel,Canillo,AD,34134,Sven Schneider,osm_enriched,2026-05-26T10:32:05.929487+00:00
Wintec Autoglas,car_repair,51.4178038,7.571099,4923049678261,real,118a Letmather Straße,Schwerte,Canillo,DE,58239,Cemil Memis,osm_enriched,2026-05-26T10:32:05.929487+00:00
Spiller Fahrzeugbau,car_repair,51.8559398,6.8766755,112,fallback,48 Landwehr,Borken,Canillo,DE,46325,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed police,police,52.3154789,7.7797478,112,fallback,,El Tarter,Canillo,AD,,Polizei Nordrhein-Westfalen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Lottorf,fire_station,54.4493126,9.5733537,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Warendorf Wache Nord,fire_station,51.9540996,7.9923039,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Löschgruppe Bremke / Iserlohner Heide,fire_station,51.3931905,7.6955616,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Wiggenbröker,car_repair,51.304985,7.5315773,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Rickert,fire_station,54.330521,9.6670089,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Bunde,police,53.1814107,7.2692419,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Basse,fire_station,52.5511109,9.5084144,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Hoyerhagen,fire_station,52.8281273,9.0820988,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Uno-X,fuel,54.8567363,9.3681071,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. med. Jörg Päßler,hospital,52.1730192,8.8698638,112,fallback,6 Mindener Straße,Vlotho,Canillo,DE,32602,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Gesine Erdmann,hospital,52.1756369,8.8703697,112,fallback,32 Mindener Straße,Vlotho,Canillo,DE,32602,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.2938827,8.6047343,112,fallback,47 Briloner Straße,Willingen (Upland),Canillo,DE,34508,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. Arngold,hospital,53.6586793,9.742698,112,fallback,5 Eekhoff,Appen,Canillo,AD,25482,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Hambergen,police,53.304813,8.8399602,494793957580,real,2A Bremer Straße,Hambergen,Canillo,DE,27729,Polizei Niedersachsen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausarztpraxis am Siemersplatz,hospital,53.5993569,9.9639645,4940566256,real,3 Siemersplatz,Hamburg,Canillo,DE,22529,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizei Rheinberg,police,51.5455304,6.6037952,49284392760,real,2 Kirchplatz,Rheinberg,Canillo,DE,47495,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Etzold,hospital,51.7106484,7.5477943,112,fallback,12 Kirchplatz,Nordkirchen,Canillo,DE,59394,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Brandweer Neede,fire_station,52.1314262,6.6319566,112,fallback,20 Oude Eibergseweg,Neede,Canillo,AD,7161RN,Veiligheidsregio Noord- en Oost-Gelderland,osm_enriched,2026-05-26T10:32:05.929487+00:00
Carglass,car_repair,51.1975921,6.4610583,112,fallback,181 Korschenbroicher Straße,Mönchengladbach,Canillo,AD,41065,Carglass,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis Dr. Schmelzer,hospital,54.2289593,9.5168608,49433299040,real,23 Hauptstraße,Hamdorf,Canillo,AD,24805,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Ärztehaus Felde,hospital,54.3106727,9.9460559,4943401011,real,5 Klein Nordseer Straße,Felde,Canillo,DE,24242,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kostler Karosseriebau,car_repair,53.1082104,8.1748686,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Emkendorf,fire_station,54.2532524,9.8328404,112,fallback,103b Emkendorfer Straße,Emkendorf,Canillo,DE,24802,,osm_enriched,2026-05-26T10:32:05.929487+00:00
KFZ Werkstatt Dogan,car_repair,52.0752342,7.9249712,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
OK,fuel,51.1994371,6.0679347,31850772849,real,102 Maalbroek,Roermond,Canillo,NL,6042KN,OK,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso Venray West,fuel,51.5046078,6.021893,31478799801,real,7 Venloseweg,Oirlo,Canillo,AD,5808PA,EG Group,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso Venray Oost,fuel,51.5056649,6.0223379,31478799800,real,6 Venloseweg,Oirlo,Canillo,AD,5808PA,EG Group,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Dr. Bender, Dr. Flake, Dr. Woywod",hospital,51.2945569,8.6110199,4956326576,real,7 Neuer Weg,Willingen (Upland),Canillo,DE,34508,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausarztpraxis Susanne Haupt,hospital,51.2732601,8.8731927,4956318186,real,14a Klosterstraße,Korbach,Canillo,AD,34497,,osm_enriched,2026-05-26T10:32:05.929487+00:00
HEM,fuel,52.6677943,9.2242249,112,fallback,182 Verdener Landstraße,Nienburg/Weser,Canillo,DE,31582,HEM,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Gremmerup,fire_station,54.7811163,9.5797518,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Q1,fuel,53.5406854,8.1216567,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Suzuki,car_repair,51.3063835,6.2789056,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,51.706672,8.7294556,495251750079,real,24 Grüner Weg,Paderborn,Canillo,DE,33098,Lausen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autohaus Luckey,fuel,51.4098858,8.7494766,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Go,fuel,53.3355813,9.984543,494183778463,real,,El Tarter,Canillo,AD,,Susanne Schröder,osm_enriched,2026-05-26T10:32:05.929487+00:00
AS24,fuel,51.2798235,9.5026802,112,fallback,2 Otto-Hahn-Straße,Kassel,Canillo,DE,34123,AS24 Tankservice GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
bft,fuel,53.1670311,7.3505905,4949512195,real,52 Neue Straße,Weener,Canillo,DE,26826,bft,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. Grobe,hospital,51.1502327,7.3429153,4921924666,real,6 Bahnhofstraße,Hückeswagen,Canillo,AD,42499,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bootstankstelle,fuel,53.1619344,8.6364801,112,fallback,,El Tarter,Canillo,AD,,Plump,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Bockhorst,fire_station,52.0628753,8.206879,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Classic,fuel,53.2912872,9.0819022,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Vollersode,fire_station,53.3224514,8.9098219,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Lewicka,hospital,51.4304353,6.8981595,112,fallback,30b Buggenbeck,Mülheim an der Ruhr,Canillo,DE,45470,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Peter Rogat,car_repair,52.0076866,8.6239589,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeiwache Blomberg,police,51.9398643,9.0941103,49523596930,real,35-37 Bahnhofstraße,Blomberg,Canillo,AD,32825,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Beckum,fire_station,51.3543848,7.8906432,112,fallback,8 Arnsberger Straße,Balve,Canillo,DE,58802,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,52.5810423,7.7428429,112,fallback,,El Tarter,Canillo,AD,,Raiffeisen Agrar,osm_enriched,2026-05-26T10:32:05.929487+00:00
nur Automat,fuel,51.419657,6.6962771,112,fallback,,El Tarter,Canillo,AD,,Aral,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Trögen / Üssinghausen,fire_station,51.689056,9.8060883,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Espol,fire_station,51.7001698,9.7843803,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Volkswagen Moll,car_repair,51.2381702,6.7219857,112,fallback,40 Schiessstraße,Düsseldorf,Canillo,DE,40549,Moll Gruppe,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizei Bezirksdienst Billerbeck,police,51.9780362,7.2926374,4925434481,real,14 Schmiedestraße,Billerbeck,Canillo,DE,48727,Kreispolizeibehörde Coesfeld,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Bippen,fire_station,52.5817366,7.7467982,112,fallback,7 Gewerbestraße,Bippen,Canillo,AD,49626,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Gemeinschaftspraxis Groß Vollstedt,hospital,54.2351771,9.8681955,4943051234,real,31 Dorfstraße,Groß Vollstedt,Canillo,DE,24802,"Jürgen Aschmann,Ullrich Krug,Dr. med. Kristina Lüken,Dr. med. Reinhold Turek,Assistenzärztin Ranka Harms",osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Wesel - Büderrich,fire_station,51.6296267,6.5792227,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Brandweer Peize,fire_station,53.1543089,6.4898892,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr,fire_station,51.0608992,9.3460946,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
bft,fuel,51.9612693,6.9899066,112,fallback,43 Grenzlandring,Gescher,Canillo,DE,48712,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen,fuel,51.8828467,7.6065332,112,fallback,,El Tarter,Canillo,AD,,Westfalen AG,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Saab, Subaru",fuel,51.2250721,7.0569787,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fire_station,fire_station,51.4336,8.1036467,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
AVIA,fuel,54.3800057,9.7075885,4943561207,real,9 Hauptstraße,Holzbunge,Canillo,DE,24361,,osm_enriched,2026-05-26T10:32:05.929487+00:00
OK express,fuel,51.3319356,6.085632,31765232821,real,36 Bong,Baarlo,Canillo,NL,5991EC,OK,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Selxen,fire_station,52.0608456,9.2870201,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Total,fuel,52.0133764,8.4409558,112,fallback,81 Bielefelder Straße,Steinhagen,Canillo,AD,33803,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,52.8169504,7.1438051,112,fallback,,El Tarter,Canillo,AD,,Raiffeisen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. Roehl & Prof. Dr. Haasper,hospital,53.5691294,8.5945144,4947184161,real,43 Lange Straße,Bremerhaven,Canillo,AD,27580,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral Auetal Süd,fuel,52.225175,9.2295249,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
EG Bröcker,fuel,51.2895036,6.9813611,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Auto & Mehr,car_repair,52.8427952,7.1206379,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Hardebek,fire_station,53.9894631,9.8710388,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Backemoor,fire_station,53.187881,7.5266218,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso Express,fuel,52.5304212,6.3171159,112,fallback,16 Om de Landskroon,Dalfsen,Canillo,NL,,Esso,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Wesertal-Gieselwerder,fire_station,51.5999001,9.5492176,112,fallback,6 Steinweg,Wesertal,Canillo,AD,34399,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autohaus Bernhard aWeinans,car_repair,52.7814361,7.1073483,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Intakt,hospital,51.4278499,7.2466979,492347981210,real,347 Kemnader Straße,Bochum,Canillo,DE,44797,Susanne Thieser,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwache Vorwerk,fire_station,53.188761,9.1568225,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwache Bülstedt,fire_station,53.2082854,9.1577941,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Ahlerstedt,fire_station,53.4068047,9.445933,4941661466,real,26A Kakerbecker Straße,Ahlerstedt,Canillo,AD,21702,,osm_enriched,2026-05-26T10:32:05.929487+00:00
